Wall time,Step,Value
1507558949.1726205,11,0.2078925222158432
1507558960.9944203,12,0.2030109465122223
1507558988.2204268,14,0.2716124355792999
1507559000.378406,15,0.2809821665287018
1507559011.6762025,16,0.2602919936180115
1507559027.269787,17,0.29350781440734863
1507559039.3366024,18,0.2869722247123718
1507559049.966823,19,0.2826251685619354
1507559061.6518488,20,0.3112638592720032
1507559074.0059738,21,0.3063662052154541
1507559084.9536974,22,0.30600446462631226
1507559095.5337484,23,0.30003854632377625
1507559107.8388498,24,0.33932268619537354
1507559119.9494457,25,0.3326719105243683
1507559131.9574587,26,0.29267650842666626
1507559145.521896,27,0.32948845624923706
1507559161.361793,28,0.3736404776573181
1507559173.049482,29,0.316507488489151
1507559185.3245583,30,0.332892507314682
1507559198.663999,31,0.37844622135162354
1507559212.3762467,32,0.35316339135169983
1507559224.0497568,33,0.3125263750553131
1507559236.1102676,34,0.3676997125148773
1507559249.575526,35,0.40281376242637634
1507559264.2124772,36,0.4743865132331848
1507559276.3036666,37,0.48194414377212524
1507559288.187806,38,0.3356492817401886
1507559312.353625,40,0.4037560522556305
1507559324.5716834,41,0.4234895408153534
1507559340.7887886,42,0.580617368221283
1507559357.1555712,43,0.6767137050628662
1507559372.5731025,44,0.639578104019165
1507559385.6683593,45,0.5998504757881165
1507559410.5069127,47,0.6479372382164001
1507559425.570338,48,0.7845586538314819
1507559438.763742,49,0.5947269201278687
1507559450.900112,50,0.738478422164917
1507559466.6158578,51,0.7861793637275696
1507559494.245548,53,0.8551979064941406
1507559510.7696846,54,0.8588985204696655
1507559528.4393969,55,0.8762190341949463
1507559543.003677,56,0.815597414970398
1507559557.439553,57,0.8860058188438416
1507559578.3018625,58,1.0466448068618774
1507559613.539791,60,1.0220330953598022
1507559630.2534375,61,1.0306980609893799
1507559661.8240633,63,1.1748054027557373
1507559682.8140235,64,1.3070720434188843
1507559701.5089073,65,1.2933886051177979
1507559719.8878896,66,1.349147081375122
1507559740.3057394,67,1.365128517150879
1507559755.6716852,68,1.3154164552688599
1507559790.4311945,70,1.3572946786880493
1507559809.8483472,71,1.3458489179611206
1507559828.7782772,72,1.4055721759796143
1507559841.6555836,73,1.4762709140777588
1507559859.2217581,74,1.6333876848220825
1507559873.72162,75,1.482400894165039
1507559892.2361264,76,1.5509512424468994
1507559914.209558,77,1.732452154159546
1507559933.6584072,78,1.5731109380722046
1507559949.9136267,79,1.7440751791000366
1507559969.6248066,80,1.7382558584213257
1507560006.7473917,82,1.7500766515731812
1507560024.8179796,83,1.780395269393921
1507560043.5026572,84,1.909001111984253
1507560064.0495255,85,1.9072660207748413
1507560083.2457964,86,1.9271098375320435
1507560097.1729453,87,1.9441202878952026
1507560113.1535707,88,1.8970718383789062
1507560134.3430073,89,2.0009357929229736
1507560150.2164736,90,1.9870340824127197
1507560195.4882169,92,2.073385715484619
1507560215.3249867,93,2.1194441318511963
1507560255.6607049,95,2.1874752044677734
1507560281.7045317,96,2.176264524459839
1507560299.13164,97,2.2678115367889404
1507560318.5132165,98,2.1803040504455566
1507560336.8403249,99,2.228398323059082
1507560357.8474467,100,2.3019964694976807
1507560374.9001946,101,2.1837310791015625
1507560393.2702167,102,2.2063894271850586
1507560415.334878,103,2.3001387119293213
1507560437.300352,104,2.337858200073242
1507560456.9500532,105,2.3203649520874023
1507560475.7955668,106,2.3255488872528076
1507560495.481991,107,2.4387094974517822
1507560513.5589726,108,2.438143491744995
1507560562.9862597,110,2.4472007751464844
